ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11200,성동구,11500,성수동2가,1,대지,0277,0101,성수동램킨중흥S클래스오피스텔,2024-03-18,14000,18.33,25.06,4.0,,,2013,오피스텔,중개거래,서울 성동구
2024,11350,노원구,10200,월계동,1,대지,0475,0014,이화빌라,2024-03-18,19500,49.32,24.0,1.0,,,1993,연립다세대,중개거래,서울 성북구
2024,11230,동대문구,10400,전농동,1,대지,0620,0004,청량리 창보 리버리치2,2024-03-18,35500,41.86,66.35,6.0,,,2021,오피스텔,중개거래,서울 동대문구
2024,11590,동작구,10700,사당동,1,대지,0419,0091,사우촌빌라,2024-03-18,46000,59.85,32.0,2.0,,,2000,연립다세대,중개거래,서울 동작구
2024,11410,서대문구,11100,홍제동,1,대지,0287,0113,로즈하우스,2024-03-18,9000,13.8,11.0,5.0,,,2013,연립다세대,직거래,
2024,11290,성북구,13900,석관동,1,대지,0110,0002,중앙하이츠,2024-03-18,49000,59.79,0.0,11.0,,,1994,아파트,중개거래,서울 성북구
2024,11410,서대문구,11200,대현동,1,대지,0104,0005,신촌푸르지오시티,2024-03-18,21050,23.7,32.8,18.0,,,2014,오피스텔,중개거래,서울 서대문구
2024,11500,강서구,10300,화곡동,1,대지,0024,0065,포엠빌,2024-03-18,26600,40.74,51.05,4.0,,,2020,오피스텔,직거래,
2024,11530,구로구,10200,구로동,1,대지,0044,0005,비즈트위트 레인보우,2024-03-18,10200,19.02,28.78,8.0,,,2012,오피스텔,중개거래,서울 구로구
2024,11320,도봉구,10700,창동,1,대지,0030,0000,창동주공18단지,2024-03-18,43550,45.9,0.0,3.0,,20240318,1988,아파트,중개거래,서울 도봉구
2024,11320,도봉구,10700,창동,1,대지,0030,0000,창동주공18단지,2024-03-18,43550,45.9,0.0,3.0,,20240319,1988,아파트,중개거래,서울 도봉구
2024,11710,송파구,10400,송파동,1,대지,0055,0004,마이다스베르빌,2024-03-18,95000,74.4,43.0,4.0,,,2002,연립다세대,중개거래,서울 송파구
2024,11290,성북구,13300,정릉동,1,대지,0385,0007,정릉어울림,2024-03-18,26000,60.98,34.0,3.0,,,2008,연립다세대,중개거래,서울 성북구
2024,11320,도봉구,10800,도봉동,1,대지,0583,0016,정원휴먼빌(583-16),2024-03-18,14000,36.87,18.0,5.0,,,2002,연립다세대,직거래,
2024,11350,노원구,10200,월계동,1,대지,0012,0000,삼호4,2024-03-18,47000,50.18,0.0,11.0,,,1987,아파트,직거래,
2024,11560,영등포구,10900,영등포동8가,1,대지,0051,0001,메이준,2024-03-18,5500,14.21,20.83,10.0,,,2012,오피스텔,직거래,
2024,11320,도봉구,10800,도봉동,1,대지,0583,0016,정원휴먼빌(583-16),2024-03-18,4500,36.87,18.0,5.0,,20240319,2002,연립다세대,직거래,
2024,11230,동대문구,10900,휘경동,1,대지,0246,0000,맥스타워,2024-03-18,16400,13.95,5.0,10.0,,,2021,연립다세대,직거래,
2024,11410,서대문구,10200,충정로3가,1,대지,0465,0000,충정리시온,2024-03-18,54500,45.75,0.0,19.0,,,2004,아파트,중개거래,서울 서대문구
2024,11545,금천구,10300,시흥동,1,대지,0832,0003,동일타운,2024-03-17,20000,43.92,29.0,3.0,,,1990,연립다세대,중개거래,서울 금천구
2024,11590,동작구,10900,신대방동,1,대지,0724,0000,보라매자이더포레스트,2024-03-17,131000,84.77,0.0,20.0,,,2021,아파트,중개거래,서울 동작구
2024,11530,구로구,10200,구로동,1,대지,1278,0000,구로두산위브,2024-03-17,42000,36.88,0.0,10.0,,,2006,아파트,중개거래,서울 구로구
2024,11620,관악구,10200,신림동,,,,,,2024-03-17,48000,149.71,97.0,0.0,,,1987,단독다가구,중개거래,서울 관악구
2024,11380,은평구,10100,수색동,1,대지,0415,0001,e편한세상 수색 에코포레,2024-03-17,60200,59.9,0.0,15.0,,,2003,아파트,중개거래,서울 은평구
2024,11590,동작구,10200,상도동,1,대지,0007,0182,케이디아이빌C동,2024-03-17,17500,29.95,18.0,2.0,,,2007,연립다세대,중개거래,서울 동작구
2024,11650,서초구,10100,방배동,1,대지,0436,0017,(436-17),2024-03-17,44000,54.39,29.0,4.0,,,1994,연립다세대,중개거래,서울 서초구
2024,11470,양천구,10300,신월동,1,대지,1075,0000,목동센트럴아이파크위브1단지,2024-03-17,105000,84.97,0.0,7.0,,,2020,아파트,중개거래,서울 양천구
2024,11350,노원구,10500,상계동,1,대지,1355,0000,노원센트럴푸르지오,2024-03-17,76800,60.0,0.0,21.0,,,2021,아파트,중개거래,서울 노원구
2024,11305,강북구,10200,번동,1,대지,0443,0129,삼성그린빌,2024-03-17,26500,47.84,21.0,4.0,,,2001,연립다세대,중개거래,서울 강북구
2024,11230,동대문구,10600,장안동,1,대지,0587,0000,동대문더퍼스트데시앙,2024-03-17,83800,75.89,0.0,12.0,,,2019,아파트,중개거래,서울 동대문구
2024,11170,용산구,11400,신창동,1,대지,0002,0011,씨티앤빌,2024-03-17,60000,26.72,20.0,3.0,,,2022,연립다세대,중개거래,서울 용산구
2024,11740,강동구,11000,강일동,1,대지,0695,0000,강일리버파크10단지,2024-03-17,78000,84.53,0.0,1.0,,,2009,아파트,중개거래,서울 강동구
2024,11350,노원구,10400,하계동,1,대지,0354,0000,학여울청구,2024-03-17,95800,113.51,0.0,8.0,,,1999,아파트,중개거래,서울 노원구
2024,11350,노원구,10500,상계동,1,대지,1355,0000,노원센트럴푸르지오,2024-03-17,76800,60.0,0.0,21.0,,,2021,아파트,중개거래,서울 노원구
2024,11380,은평구,10200,녹번동,1,대지,0283,0000,래미안베라힐즈,2024-03-17,115000,84.93,0.0,14.0,,,2019,아파트,중개거래,서울 은평구
2024,11305,강북구,10300,수유동,1,대지,0557,0026,한림빌라,2024-03-17,15800,55.22,42.0,1.0,,,1992,연립다세대,중개거래,서울 도봉구
2024,11710,송파구,10800,문정동,1,대지,0620,0000,송파푸르지오시티,2024-03-17,24450,29.99,39.1,7.0,,,2013,오피스텔,중개거래,서울 송파구
2024,11290,성북구,13300,정릉동,1,대지,1028,0000,정릉e-편한세상,2024-03-17,42000,59.77,0.0,8.0,,,2006,아파트,중개거래,서울 성북구
2024,11230,동대문구,10900,휘경동,1,대지,0057,0000,주공2,2024-03-17,61000,59.97,0.0,8.0,,,2001,아파트,중개거래,서울 동대문구
2024,11380,은평구,10900,신사동,1,대지,0297,0000,신사씨티,2024-03-17,44000,58.09,0.0,19.0,,,1993,아파트,중개거래,서울 은평구
2024,11650,서초구,10700,반포동,1,대지,0058,0001,(58-1),2024-03-16,65500,53.13,35.0,6.0,,,2017,연립다세대,중개거래,서울 서초구
2024,11200,성동구,10200,하왕십리동,1,대지,1066,0000,텐즈힐(1단지),2024-03-16,149000,84.92,0.0,10.0,,,2015,아파트,중개거래,서울 성동구
2024,11305,강북구,10100,미아동,1,대지,0811,0000,두산위브트레지움,2024-03-16,78500,84.97,0.0,10.0,,,2011,아파트,중개거래,서울 강북구
2024,11290,성북구,13400,길음동,1,대지,1287,0001,롯데캐슬골든힐스,2024-03-16,87400,84.93,0.0,4.0,,,2019,아파트,중개거래,서울 성북구
2024,11260,중랑구,10400,묵동,1,대지,0186,0015,동화,2024-03-16,20000,55.59,26.0,4.0,,,1995,연립다세대,중개거래,서울 중랑구
2024,11440,마포구,10900,염리동,1,대지,0027,0096,이노컨스빌,2024-03-16,32500,61.5,30.0,1.0,,,2003,연립다세대,직거래,
2024,11470,양천구,10200,목동,1,대지,0734,0006,(734-6),2024-03-16,13000,37.11,24.0,-1.0,,,1986,연립다세대,중개거래,서울 강서구
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,2024-03-16,170000,99.6,0.0,7.0,,,2018,아파트,중개거래,서울 송파구
2024,11320,도봉구,10800,도봉동,1,대지,0432,0001,노블타운하우스(432-1),2024-03-16,32500,64.04,63.0,4.0,,,2019,연립다세대,중개거래,서울 도봉구
2024,11440,마포구,10400,도화동,1,대지,0353,0000,현대홈타운,2024-03-16,103000,84.95,0.0,2.0,,,2000,아파트,중개거래,서울 마포구
2024,11560,영등포구,11000,여의도동,1,대지,0017,0009,더하우스 소호 여의도 오피스텔,2024-03-16,31000,26.87,44.56,10.0,,,2017,오피스텔,중개거래,서울 영등포구
2024,11470,양천구,10300,신월동,1,대지,1063,0000,롯데캐슬,2024-03-16,81300,59.75,0.0,10.0,,,2014,아파트,중개거래,서울 양천구
2024,11140,중구,16200,신당동,1,대지,0432,2663,광명빌라,2024-03-16,14400,37.62,16.0,3.0,,,1998,연립다세대,직거래,
2024,11410,서대문구,11200,대현동,1,대지,0110,0022,신촌 스타게이트,2024-03-16,24400,18.89,28.58,8.0,,,2019,오피스텔,중개거래,서울 마포구
2024,11680,강남구,10100,역삼동,1,대지,0708,0016,능현오피스텔,2024-03-16,20500,28.1,38.78,6.0,,,2004,오피스텔,중개거래,서울 강남구
2024,11200,성동구,11300,옥수동,1,대지,0528,0000,옥수파크힐스101동~116동,2024-03-16,154000,59.91,0.0,9.0,,,2016,아파트,중개거래,서울 서초구
2024,11545,금천구,10200,독산동,1,대지,1156,0000,금천 롯데캐슬 골드파크 4차,2024-03-16,17800,24.21,38.1,37.0,,,2019,오피스텔,중개거래,서울 금천구
2024,11230,동대문구,10200,용두동,1,대지,0236,0004,신설동역대우아이빌,2024-03-16,14900,30.29,38.75,12.0,,,2004,오피스텔,중개거래,서울 동대문구
2024,11440,마포구,12500,성산동,1,대지,0214,0011,더플레이스,2024-03-16,31900,20.06,15.0,4.0,,,2019,연립다세대,중개거래,서울 마포구
2024,11305,강북구,10100,미아동,1,대지,1357,0000,삼각산아이원,2024-03-16,53500,59.76,0.0,1.0,,,2003,아파트,중개거래,서울 강북구
2024,11545,금천구,10200,독산동,1,대지,0378,0060,남승씨티빌,2024-03-16,24000,50.26,28.0,2.0,,,2012,연립다세대,중개거래,서울 영등포구
2024,11215,광진구,10400,광장동,1,대지,0484,0000,현대3,2024-03-16,110000,84.97,0.0,13.0,,,1990,아파트,직거래,
2024,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,2024-03-16,143000,84.97,0.0,5.0,,,2020,아파트,중개거래,서울 강동구
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,2024-03-16,255000,110.66,0.0,34.0,,,2018,아파트,중개거래,서울 송파구
2024,11545,금천구,10200,독산동,1,대지,0196,0041,그린맨션(196-41),2024-03-16,16300,33.74,14.0,2.0,,,1995,연립다세대,중개거래,서울 금천구
2024,11290,성북구,13500,종암동,1,대지,0080,0000,래미안크리시엘,2024-03-16,67700,59.99,0.0,9.0,,,2004,아파트,중개거래,서울 성북구
2024,11545,금천구,10300,시흥동,1,대지,0384,0012,남서울건영2,2024-03-16,32800,41.34,0.0,4.0,,,1989,아파트,중개거래,서울 금천구
2024,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,2024-03-16,67000,84.71,0.0,21.0,,,2004,아파트,중개거래,서울 강북구
2024,11380,은평구,10700,응암동,1,대지,0769,0000,녹번역e편한세상캐슬,2024-03-16,89700,59.96,0.0,8.0,,,2021,아파트,중개거래,서울 은평구
2024,11320,도봉구,10800,도봉동,1,대지,0641,0000,서원,2024-03-16,35600,49.77,0.0,13.0,,,1996,아파트,중개거래,서울 도봉구
2024,11380,은평구,10200,녹번동,1,대지,0278,0001,녹번2현대,2024-03-16,80000,117.35,0.0,8.0,,,2001,아파트,중개거래,서울 은평구
2024,11500,강서구,10500,마곡동,1,대지,0739,0004,마곡 헤리움1차,2024-03-16,17600,29.14,41.19,5.0,,,2015,오피스텔,중개거래,서울 강서구
2024,11260,중랑구,10200,상봉동,1,대지,0102,0045,YMSTOWERC동,2024-03-16,41000,40.14,17.0,9.0,,,2018,연립다세대,중개거래,서울 중랑구
2024,11230,동대문구,10500,답십리동,1,대지,0530,0004,보광타워,2024-03-16,23900,22.96,0.0,11.0,,,2019,아파트,중개거래,서울 동대문구
2024,11590,동작구,10700,사당동,1,대지,0105,0000,극동(105),2024-03-16,74000,46.75,0.0,10.0,,,1993,아파트,중개거래,서울 동작구
2024,11740,강동구,10700,암사동,1,대지,0513,0039,에벤에셀나래하우스,2024-03-16,18000,25.79,8.0,7.0,,,2016,연립다세대,중개거래,서울 강동구
2024,11440,마포구,12500,성산동,1,대지,0140,0031,(140-31),2024-03-16,26000,35.34,27.0,2.0,,,1986,연립다세대,중개거래,서울 은평구
2024,11215,광진구,10100,중곡동,1,대지,0639,0006,정익제이타워2차,2024-03-16,18400,15.93,27.04,3.0,,,2020,오피스텔,중개거래,서울 광진구
2024,11305,강북구,10100,미아동,1,대지,1369,0000,꿈의숲해링턴플레이스,2024-03-16,85000,84.67,0.0,5.0,,,2019,아파트,중개거래,서울 강북구
2024,11140,중구,16200,신당동,1,대지,0140,0023,신당역솔하임,2024-03-16,24000,16.37,0.0,19.0,,,2016,아파트,중개거래,서울 중구
2024,11620,관악구,10200,신림동,1,대지,1699,0000,동마,2024-03-16,42750,59.99,0.0,5.0,,,1995,아파트,중개거래,서울 관악구
2024,11380,은평구,11400,진관동,1,대지,0013,0000,상림마을7단지아이파크(706~708동)BL1-3,2024-03-16,79900,84.79,0.0,5.0,,,2008,아파트,중개거래,서울 은평구
2024,11470,양천구,10200,목동,1,대지,0728,0002,그린하임,2024-03-16,17000,16.42,10.0,5.0,,,2017,연립다세대,중개거래,서울 양천구
2024,11305,강북구,10100,미아동,1,대지,1353,0000,에스케이북한산시티,2024-03-16,59000,59.98,0.0,21.0,,,2004,아파트,중개거래,서울 성북구
2024,11260,중랑구,10600,신내동,1,대지,0804,0000,경남아너스빌,2024-03-16,51800,70.39,0.0,10.0,,,2007,아파트,중개거래,서울 중랑구
2024,11620,관악구,10100,봉천동,1,대지,0870,0012,에이스 에이-존,2024-03-16,15500,24.31,32.85,5.0,,,2005,오피스텔,중개거래,서울 관악구
2024,11545,금천구,10300,시흥동,1,대지,1013,0000,관악산벽산타운5,2024-03-16,56000,84.97,0.0,18.0,,,2004,아파트,중개거래,서울 금천구
2024,11590,동작구,10200,상도동,1,대지,0298,0007,상도퍼스트빌,2024-03-16,30000,35.89,22.0,4.0,,,2014,연립다세대,중개거래,서울 동작구
2024,11110,종로구,11800,내수동,1,대지,0072,0000,경희궁의 아침 3단지,2024-03-16,32000,37.5,48.95,9.0,,,2004,오피스텔,중개거래,서울 종로구
2024,11530,구로구,10800,오류동,1,대지,0046,0001,이좋은집,2024-03-16,11000,29.43,37.53,3.0,,,2005,오피스텔,중개거래,서울 구로구
2024,11410,서대문구,11000,북아현동,1,대지,1013,0000,e편한세상신촌1단지,2024-03-16,147500,84.98,0.0,10.0,,,2018,아파트,중개거래,서울 서대문구
2024,11215,광진구,10400,광장동,1,대지,0554,0007,현대5,2024-03-16,111000,59.67,0.0,12.0,,,1989,아파트,중개거래,서울 광진구
2024,11740,강동구,10500,길동,1,대지,0445,0001,강동역에스케이허브,2024-03-16,40000,60.53,97.18,2.0,,,2006,오피스텔,중개거래,서울 강동구
2024,11410,서대문구,11700,연희동,1,대지,0740,0000,성원,2024-03-16,65500,59.61,0.0,14.0,,,2001,아파트,중개거래,서울 서대문구
2024,11380,은평구,10800,역촌동,1,대지,0027,0044,금문빌라(27-44),2024-03-16,26200,58.38,31.0,3.0,,,2008,연립다세대,중개거래,서울 은평구
2024,11530,구로구,10700,개봉동,1,대지,0265,0003,로얄하이츠(265-3),2024-03-16,21000,29.97,18.0,3.0,,,2015,연립다세대,중개거래,서울 구로구
2024,11440,마포구,12100,동교동,1,대지,0159,0006,파라다이스텔,2024-03-16,27000,34.86,49.15,13.0,,,2003,오피스텔,중개거래,서울 마포구
2024,11620,관악구,10200,신림동,1,대지,0598,0084,로얄하이츠,2024-03-16,18300,31.07,17.0,3.0,,,2016,연립다세대,중개거래,서울 동작구
2024,11320,도봉구,10700,창동,1,대지,0667,0106,"북한산팰리스(201,202동)",2024-03-16,27000,40.74,27.0,3.0,,,2016,연립다세대,중개거래,서울 도봉구
2024,11530,구로구,10600,고척동,1,대지,0320,0000,센츄리,2024-03-16,55000,84.56,0.0,1.0,,,1994,아파트,중개거래,서울 구로구
2024,11305,강북구,10100,미아동,1,대지,0160,0003,푸르지오시티,2024-03-16,13800,18.65,0.0,13.0,,,2014,아파트,중개거래,서울 강북구
2024,11350,노원구,10500,상계동,1,대지,1276,0000,청암2단지,2024-03-16,48000,59.4,0.0,20.0,,,2001,아파트,중개거래,서울 노원구
2024,11710,송파구,10900,장지동,1,대지,0849,0000,송파파인타운3단지,2024-03-16,113000,84.94,0.0,2.0,,,2008,아파트,중개거래,서울 송파구
2024,11590,동작구,10100,노량진동,1,대지,0323,0000,우성,2024-03-16,80500,59.82,0.0,7.0,,,1997,아파트,중개거래,서울 동작구
2024,11410,서대문구,11200,대현동,1,대지,0104,0005,신촌푸르지오시티,2024-03-16,23200,26.76,37.04,8.0,,,2014,오피스텔,중개거래,서울 서대문구
2024,11260,중랑구,10200,상봉동,1,대지,0104,0010,리더스,2024-03-16,30000,26.03,0.0,8.0,,,2019,아파트,중개거래,서울 중랑구
2024,11590,동작구,10100,노량진동,1,대지,0323,0000,우성,2024-03-16,83000,59.82,0.0,8.0,,,1997,아파트,중개거래,서울 동작구
2024,11230,동대문구,10500,답십리동,1,대지,1003,0000,래미안위브,2024-03-16,103000,59.96,0.0,12.0,,,2014,아파트,중개거래,서울 동대문구
2024,11290,성북구,13500,종암동,1,대지,0010,0042,힐링하우스,2024-03-16,36000,50.27,32.0,2.0,,,2016,연립다세대,중개거래,서울 성북구
2024,11200,성동구,10700,행당동,1,대지,0344,0000,신동아,2024-03-16,83000,59.94,0.0,5.0,,,1995,아파트,중개거래,서울 성동구
2024,11140,중구,16200,신당동,1,대지,0842,0000,약수하이츠,2024-03-16,88800,57.63,0.0,11.0,,,1999,아파트,중개거래,서울 중구
2024,11230,동대문구,10800,회기동,1,대지,0067,0003,민족통일MJ캠퍼스경희대,2024-03-16,21500,23.16,0.0,15.0,,,2017,아파트,중개거래,서울 동대문구
2024,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,2024-03-16,90000,59.96,0.0,1.0,,,2000,아파트,중개거래,서울 성동구
2024,11380,은평구,10600,대조동,1,대지,0231,0000,삼성타운,2024-03-16,70000,84.82,0.0,15.0,,,1997,아파트,중개거래,서울 은평구
2024,11740,강동구,10700,암사동,1,대지,0675,0000,힐스테이트 강동 리버뷰,2024-03-16,119500,85.0,0.0,10.0,,,2019,아파트,중개거래,서울 강동구
2024,11590,동작구,10900,신대방동,1,대지,0707,0000,현대,2024-03-16,95000,84.57,0.0,5.0,,,1996,아파트,중개거래,서울 동작구
2024,11710,송파구,10800,문정동,1,대지,0652,0005,문정 아이파크,2024-03-16,23600,25.77,37.73,12.0,,,2017,오피스텔,중개거래,서울 송파구
2024,11590,동작구,10200,상도동,1,대지,0533,0000,힐스테이트 상도 프레스티지,2024-03-16,127000,84.95,0.0,13.0,,,2013,아파트,중개거래,서울 동작구
